task_id,task_length_MI,cpu_demand,memory_demand_GB,deadline_ms,qos_level,task_type,migration_size_MB,migration_time_ms,migration_energy_J,network_hops
T1345,8109,0.85,7.58,964,High,Compute,55.56,169.93,76.35,5
T1346,9915,0.87,2.59,504,High,Compute,104.68,177.01,55.93,9
T1347,3145,0.55,4.43,1445,Medium,Data,68.59,26.62,79.13,4
T1348,14382,0.67,3.75,770,High,Compute,116.47,110.36,44.98,7
T1349,15378,0.82,2.21,591,High,Compute,183.62,31.44,46.36,4
T1350,18813,0.61,5.3,977,High,Compute,31.27,88.44,8.95,9
T1351,4603,0.2,0.53,301,High,Latency,172.58,33.18,14.16,8
T1352,9667,0.8,6.25,801,High,Compute,32.09,14.17,71.46,7
T1353,4927,0.48,0.93,300,High,Latency,8.9,198.54,40.39,3
T1354,6064,0.56,3.95,841,Medium,Data,148.23,29.52,50.41,6
T1355,7795,0.52,5.0,1416,Medium,Data,10.93,171.06,27.46,3
T1356,10367,0.69,2.52,635,High,Compute,183.17,177.1,13.75,5
T1357,6688,0.35,4.66,808,Medium,Data,113.77,143.31,67.54,4
T1358,18032,0.78,5.61,686,High,Compute,169.78,145.6,24.09,9
T1359,4133,0.47,2.94,344,High,Latency,103.64,45.32,55.21,5
T1360,2689,0.29,1.78,295,High,Latency,104.44,73.88,28.68,4
T1361,6541,0.48,4.23,1225,Medium,Data,20.36,159.16,71.87,4
T1362,13641,0.62,4.13,676,High,Compute,124.65,54.89,10.23,9
T1363,5947,0.38,2.6,1142,Medium,Data,78.9,126.41,40.24,7
T1364,3427,0.46,1.91,330,High,Latency,41.18,158.96,12.08,3
T1365,4765,0.24,0.77,232,High,Latency,119.58,15.25,77.11,5
T1366,3539,0.59,2.25,1418,Medium,Data,46.67,148.97,10.99,3
T1367,10956,0.77,5.77,498,High,Compute,99.71,35.15,10.13,8
T1368,6391,0.54,3.96,1321,Medium,Data,106.58,138.71,30.82,2
T1369,1716,0.29,2.43,129,High,Latency,59.36,62.52,67.04,1
T1370,11091,0.84,5.05,531,High,Compute,10.58,41.26,71.83,1
T1371,3889,0.56,3.84,1014,Medium,Data,7.85,66.44,57.82,1
T1372,1801,0.49,2.91,341,High,Latency,50.82,137.24,67.65,2
T1373,4777,0.36,0.81,100,High,Latency,41.6,12.13,34.13,3
T1374,7527,0.56,2.55,1319,Medium,Data,181.08,34.27,17.94,4
T1375,2348,0.25,1.42,238,High,Latency,136.53,175.85,79.46,8
T1376,11347,0.78,5.55,577,High,Compute,120.43,28.28,39.26,9
T1377,13273,0.75,3.99,953,High,Compute,152.06,179.58,28.81,1
T1378,15612,0.78,2.43,758,High,Compute,110.28,119.03,47.04,4
T1379,3556,0.38,0.77,252,High,Latency,189.48,103.36,45.4,4
T1380,2151,0.31,1.07,118,High,Latency,158.96,59.3,65.69,6
T1381,4497,0.36,1.26,112,High,Latency,94.09,152.72,57.51,4
T1382,17921,0.77,7.75,818,High,Compute,26.22,32.56,26.21,1
T1383,5846,0.49,2.36,1255,Medium,Data,43.15,20.95,34.33,3
T1384,11183,0.66,3.15,777,High,Compute,88.82,123.6,6.84,6
T1385,18344,0.6,2.45,531,High,Compute,69.2,184.63,38.78,7
T1386,5185,0.3,4.75,1195,Medium,Data,119.77,129.83,14.39,2
T1387,10511,0.74,5.96,684,High,Compute,45.89,112.7,37.96,6
T1388,3286,0.43,1.71,130,High,Latency,158.27,27.86,78.04,7
T1389,4753,0.44,1.82,380,High,Latency,70.56,18.75,30.87,4
T1390,16210,0.86,5.77,402,High,Compute,19.46,81.2,28.16,6
T1391,16190,0.71,3.64,898,High,Compute,47.48,186.09,9.61,6
T1392,9885,0.72,7.87,538,High,Compute,109.43,39.33,15.09,5
T1393,2076,0.29,0.93,235,High,Latency,93.28,33.9,18.75,5
T1394,5731,0.48,2.65,1359,Medium,Data,180.36,62.93,47.0,3
T1395,18452,0.86,7.27,604,High,Compute,37.47,72.08,7.48,4
T1396,6587,0.49,3.79,1209,Medium,Data,99.42,184.79,41.01,8
T1397,14694,0.73,2.77,476,High,Compute,97.51,65.34,56.32,1
T1398,18779,0.83,4.99,969,High,Compute,119.19,160.08,65.5,7
T1399,3141,0.5,1.19,1151,Medium,Data,83.32,128.6,26.64,7
T1400,18391,0.64,3.37,702,High,Compute,73.42,30.53,5.06,2
T1401,18960,0.74,4.68,402,High,Compute,73.91,103.5,9.14,6
T1402,7691,0.41,3.16,976,Medium,Data,31.66,95.42,19.86,3
T1403,3560,0.46,2.6,1131,Medium,Data,67.9,123.39,23.62,4
T1404,8374,0.43,3.77,1405,Medium,Data,145.99,114.89,20.79,2
T1405,10877,0.72,2.67,957,High,Compute,127.7,144.54,51.94,9
T1406,3941,0.42,3.19,1386,Medium,Data,138.45,167.86,27.94,4
T1407,9725,0.85,6.63,712,High,Compute,175.86,65.11,33.47,8
T1408,3661,0.46,4.74,1357,Medium,Data,48.95,191.97,8.85,7
T1409,11414,0.86,2.24,919,High,Compute,88.49,138.59,42.34,2
T1410,13295,0.86,6.81,530,High,Compute,123.27,150.01,77.96,7
T1411,17937,0.72,4.73,409,High,Compute,50.3,98.06,52.05,5
T1412,14766,0.67,5.97,532,High,Compute,189.56,29.73,28.68,1
T1413,9200,0.42,2.38,910,Medium,Data,86.61,137.1,50.04,2
T1414,11229,0.66,3.5,521,High,Compute,115.23,49.94,44.6,4
T1415,19161,0.66,5.03,868,High,Compute,152.99,78.01,10.74,9
T1416,8012,0.62,4.14,451,High,Compute,87.51,184.76,52.06,6
T1417,11683,0.85,7.76,792,High,Compute,162.66,196.62,16.77,9
T1418,3620,0.32,3.93,995,Medium,Data,188.98,134.27,43.55,7
T1419,19683,0.6,6.85,755,High,Compute,84.64,156.86,20.79,3
T1420,6048,0.44,4.45,1201,Medium,Data,42.41,40.05,76.36,4
T1421,3031,0.36,2.16,367,High,Latency,8.57,141.56,62.52,4
T1422,8130,0.49,1.6,1310,Medium,Data,119.26,158.52,31.35,2
T1423,18867,0.84,6.77,608,High,Compute,17.07,96.34,24.43,9
T1424,4863,0.55,2.21,946,Medium,Data,37.39,93.73,75.46,9
T1425,7725,0.44,4.55,1185,Medium,Data,65.21,195.96,74.75,1
T1426,8256,0.72,4.76,606,High,Compute,57.9,96.42,75.57,3
T1427,4195,0.43,3.54,1422,Medium,Data,192.02,125.64,18.61,6
T1428,7167,0.45,1.62,1154,Medium,Data,11.09,28.79,28.12,7
T1429,6399,0.43,3.49,1246,Medium,Data,52.77,10.88,70.7,6
T1430,14236,0.65,5.44,745,High,Compute,158.17,195.62,76.5,3
T1431,4215,0.53,2.73,993,Medium,Data,198.62,37.55,9.77,6
T1432,3663,0.48,3.1,814,Medium,Data,63.99,90.65,26.5,9
T1433,11003,0.74,6.54,976,High,Compute,51.38,183.73,23.66,7
T1434,9789,0.85,5.93,981,High,Compute,26.75,195.02,56.08,5
T1435,17268,0.9,7.98,453,High,Compute,62.94,38.5,24.71,4
T1436,13150,0.75,5.98,921,High,Compute,166.06,79.07,29.14,5
T1437,1294,0.42,1.03,166,High,Latency,161.3,47.41,7.58,8
T1438,6534,0.35,4.15,1131,Medium,Data,119.34,83.98,57.88,5
T1439,3440,0.2,2.25,378,High,Latency,55.1,90.95,71.37,8
T1440,1316,0.35,2.46,317,High,Latency,143.39,61.59,41.13,7
T1441,8647,0.32,2.91,1265,Medium,Data,69.11,199.46,19.46,7
T1442,14981,0.76,6.58,485,High,Compute,130.1,190.32,31.93,4
T1443,9456,0.36,4.94,1068,Medium,Data,72.6,122.83,47.87,9
T1444,5850,0.34,4.1,979,Medium,Data,78.52,40.19,47.75,9
T1445,11960,0.82,6.52,909,High,Compute,54.36,143.28,74.02,8
T1446,3352,0.39,3.62,1211,Medium,Data,69.56,89.41,33.65,2
T1447,1117,0.45,1.96,246,High,Latency,5.7,180.7,18.99,7
T1448,7878,0.52,2.15,1267,Medium,Data,51.13,50.62,29.24,8
T1449,4561,0.56,3.0,872,Medium,Data,104.16,148.72,56.47,1
T1450,6380,0.56,2.83,985,Medium,Data,94.2,43.43,38.26,5
T1451,12108,0.85,4.08,548,High,Compute,118.92,37.16,67.01,9
T1452,8399,0.44,4.97,1175,Medium,Data,193.23,38.84,24.97,4
T1453,9499,0.45,1.93,843,Medium,Data,30.24,72.83,26.68,8
T1454,12218,0.83,3.37,722,High,Compute,87.2,126.2,33.54,4
T1455,9136,0.34,2.02,898,Medium,Data,133.96,31.34,32.6,5
T1456,15313,0.75,3.06,902,High,Compute,48.84,122.06,13.97,8
T1457,15986,0.74,3.59,738,High,Compute,156.3,61.24,6.68,1
T1458,13769,0.62,7.49,738,High,Compute,49.03,32.8,17.81,6
T1459,8886,0.73,6.56,871,High,Compute,120.53,86.24,22.62,1
T1460,2046,0.28,1.77,137,High,Latency,58.44,55.4,40.9,9
T1461,7890,0.47,3.86,1043,Medium,Data,90.32,17.58,69.21,2
T1462,11118,0.88,3.47,779,High,Compute,143.48,49.06,11.04,1
T1463,11413,0.68,7.15,445,High,Compute,139.23,41.68,14.2,2
T1464,18447,0.62,6.59,409,High,Compute,152.45,69.7,78.34,9
T1465,9686,0.41,1.57,1241,Medium,Data,76.43,30.75,6.04,6
T1466,8121,0.55,4.62,1155,Medium,Data,140.58,104.58,39.71,4
T1467,4690,0.55,1.22,966,Medium,Data,103.05,45.47,55.4,2
T1468,4353,0.25,1.31,348,High,Latency,22.92,131.04,29.84,4
T1469,3353,0.48,2.07,286,High,Latency,156.86,163.67,66.21,5
T1470,6747,0.59,4.93,1332,Medium,Data,172.53,187.98,19.19,2
T1471,3138,0.4,4.27,997,Medium,Data,113.82,104.71,48.97,5
T1472,16759,0.82,2.48,830,High,Compute,76.58,177.35,64.44,3
T1473,1441,0.49,2.1,147,High,Latency,196.45,168.73,34.22,7
T1474,11988,0.63,6.55,638,High,Compute,48.48,98.76,65.75,5
T1475,5072,0.32,1.56,1216,Medium,Data,99.47,43.54,64.65,3
T1476,4832,0.45,3.18,1127,Medium,Data,164.99,126.21,31.07,6
T1477,1055,0.45,2.31,188,High,Latency,50.32,178.92,65.8,2
T1478,8256,0.65,7.87,448,High,Compute,121.08,129.39,10.7,8
T1479,5460,0.59,4.21,944,Medium,Data,172.84,168.51,42.75,8
T1480,7515,0.41,3.68,1243,Medium,Data,166.98,102.6,15.62,8
T1481,3690,0.41,1.7,277,High,Latency,22.04,189.29,63.33,4
T1482,9193,0.76,3.82,646,High,Compute,132.85,36.86,9.34,6
T1483,16983,0.9,2.24,464,High,Compute,23.2,76.84,12.59,6
T1484,8712,0.67,5.19,1000,High,Compute,153.61,119.04,4.48,8
T1485,6890,0.36,1.86,1497,Medium,Data,10.28,32.14,59.01,7
T1486,18251,0.77,3.29,636,High,Compute,178.35,102.06,72.17,6
T1487,11900,0.71,3.4,872,High,Compute,87.58,162.39,9.85,4
T1488,7207,0.45,4.32,1430,Medium,Data,192.88,96.0,61.35,8
T1489,7588,0.34,1.49,1285,Medium,Data,106.11,127.7,76.09,5
T1490,4578,0.53,3.23,1424,Medium,Data,31.18,169.03,60.48,9
T1491,9359,0.76,3.01,546,High,Compute,166.55,25.35,50.73,4
T1492,3732,0.42,2.26,162,High,Latency,168.58,80.83,60.13,2
T1493,5496,0.5,2.56,1121,Medium,Data,127.95,21.14,31.3,1
T1494,4189,0.35,4.42,1258,Medium,Data,120.06,114.55,49.58,4
T1495,17103,0.81,5.11,471,High,Compute,184.03,159.28,19.13,4
T1496,17385,0.69,3.58,871,High,Compute,166.47,193.25,43.66,3
T1497,8107,0.38,3.73,1365,Medium,Data,24.72,171.44,64.29,1
T1498,13969,0.85,5.48,641,High,Compute,34.66,79.3,65.66,1
T1499,11872,0.87,2.15,783,High,Compute,44.33,120.12,8.49,2
T1500,7092,0.35,3.36,1275,Medium,Data,102.66,108.14,4.83,8
T1501,3463,0.35,4.58,933,Medium,Data,82.16,88.96,52.18,8
T1502,3840,0.32,3.76,822,Medium,Data,194.91,75.08,42.65,7
T1503,9909,0.41,1.87,963,Medium,Data,136.72,79.65,39.56,6
T1504,7311,0.35,3.39,889,Medium,Data,29.53,81.74,44.19,8
T1505,3556,0.38,4.3,1332,Medium,Data,89.08,35.42,18.23,4
T1506,4194,0.39,1.73,1099,Medium,Data,175.0,16.33,55.77,1
T1507,12927,0.66,6.14,905,High,Compute,188.26,182.52,47.21,7
T1508,4074,0.47,3.11,1419,Medium,Data,167.59,157.66,60.95,4
T1509,17193,0.8,3.72,690,High,Compute,75.95,159.09,55.3,9
T1510,10233,0.66,2.14,466,High,Compute,113.81,44.87,55.32,5
T1511,18524,0.6,2.21,787,High,Compute,194.74,187.72,2.73,1
T1512,9129,0.49,2.36,1186,Medium,Data,154.98,140.27,64.47,1
T1513,4304,0.28,2.13,270,High,Latency,170.62,94.06,22.43,4
T1514,19545,0.73,3.61,999,High,Compute,174.92,111.72,78.08,7
T1515,5588,0.6,3.43,1248,Medium,Data,119.7,13.25,45.51,7
T1516,4573,0.28,1.7,241,High,Latency,110.61,59.66,14.66,7
T1517,4936,0.32,2.59,154,High,Latency,42.5,26.53,50.92,1
T1518,2446,0.3,2.54,297,High,Latency,36.77,32.25,45.59,8
T1519,13080,0.77,6.19,963,High,Compute,108.03,107.91,61.58,3
T1520,9217,0.46,1.03,1498,Medium,Data,22.67,75.96,14.4,5
T1521,12001,0.82,2.49,647,High,Compute,117.61,94.85,73.14,2
T1522,1066,0.47,2.83,290,High,Latency,159.31,73.29,16.09,8
T1523,17916,0.65,3.63,711,High,Compute,69.86,115.82,5.62,3
T1524,6012,0.56,4.81,1262,Medium,Data,197.04,23.64,36.86,1
T1525,3929,0.59,2.1,1281,Medium,Data,125.04,150.36,58.5,8
T1526,19136,0.72,3.96,873,High,Compute,174.99,162.14,60.78,6
T1527,9343,0.55,4.98,1302,Medium,Data,191.39,87.77,19.31,1
T1528,2241,0.38,2.55,141,High,Latency,88.32,57.52,57.78,4
T1529,10888,0.62,4.22,505,High,Compute,184.32,77.81,56.22,8
T1530,4495,0.58,4.16,1025,Medium,Data,68.26,76.03,69.91,9
T1531,7503,0.55,2.71,1423,Medium,Data,26.07,63.71,48.15,1
T1532,13778,0.85,2.89,816,High,Compute,75.2,158.58,60.14,6
T1533,2535,0.21,0.99,171,High,Latency,115.21,51.26,34.98,6
T1534,8640,0.39,4.5,1074,Medium,Data,194.86,25.18,37.91,4
T1535,6561,0.52,4.85,1328,Medium,Data,9.52,166.79,67.59,4
T1536,9629,0.58,3.41,886,Medium,Data,64.41,95.34,28.83,2
T1537,2177,0.35,2.64,322,High,Latency,133.44,186.13,23.83,7
T1538,8632,0.66,5.05,871,High,Compute,134.3,117.27,74.07,5
T1539,18822,0.82,5.0,667,High,Compute,32.01,51.07,45.9,1
T1540,16007,0.62,6.92,741,High,Compute,29.74,175.3,67.73,8
T1541,19219,0.79,6.24,991,High,Compute,61.87,163.79,42.58,9
T1542,11773,0.67,7.6,826,High,Compute,176.4,73.7,58.0,6
T1543,4507,0.42,1.43,377,High,Latency,166.34,138.55,38.77,5
T1544,8456,0.81,4.94,407,High,Compute,20.43,190.37,43.78,9
T1545,9146,0.78,4.67,916,High,Compute,124.93,179.3,6.7,9
T1546,7784,0.34,4.96,1244,Medium,Data,132.01,93.75,33.03,9
T1547,18233,0.9,3.69,737,High,Compute,60.28,26.28,22.92,8
T1548,8664,0.57,4.36,1030,Medium,Data,111.8,157.02,32.86,2
T1549,13967,0.86,6.83,836,High,Compute,86.08,77.25,45.15,9
T1550,11231,0.72,3.47,940,High,Compute,125.26,123.71,12.1,8
T1551,8656,0.88,7.77,668,High,Compute,103.85,141.72,36.64,9
T1552,2796,0.23,2.32,132,High,Latency,144.89,176.56,67.59,7
T1553,4585,0.41,1.58,828,Medium,Data,37.19,81.88,7.4,7
T1554,8731,0.31,3.11,1357,Medium,Data,178.15,47.42,36.29,9
T1555,2677,0.46,2.81,341,High,Latency,111.8,51.47,3.96,4
T1556,4589,0.57,4.9,1352,Medium,Data,131.03,48.81,56.13,2
T1557,7412,0.53,3.56,1411,Medium,Data,112.01,86.2,25.64,1
T1558,4971,0.48,1.29,922,Medium,Data,38.33,44.52,10.6,9
T1559,9868,0.84,6.85,659,High,Compute,98.4,84.51,4.54,7
T1560,10142,0.74,5.85,406,High,Compute,94.78,17.56,71.34,7
T1561,9212,0.45,2.43,888,Medium,Data,158.04,21.08,15.59,2
T1562,19073,0.85,4.49,732,High,Compute,92.37,125.13,44.66,9
T1563,4004,0.4,4.9,1009,Medium,Data,116.42,90.75,20.77,2
T1564,3153,0.58,3.09,1060,Medium,Data,85.61,148.19,16.36,2
T1565,17174,0.88,3.03,562,High,Compute,145.27,116.16,39.81,8
T1566,9338,0.33,4.07,1130,Medium,Data,186.5,33.88,56.99,4
T1567,9831,0.85,2.43,546,High,Compute,71.64,45.22,15.91,1
T1568,4882,0.48,2.2,214,High,Latency,111.65,176.43,51.92,9
T1569,1719,0.3,1.19,260,High,Latency,179.87,123.98,56.42,2
T1570,15770,0.77,6.17,886,High,Compute,54.3,146.91,63.89,1
T1571,12782,0.6,4.88,622,High,Compute,178.57,68.05,12.76,1
T1572,17292,0.71,3.42,564,High,Compute,9.86,25.86,62.56,7
T1573,15385,0.64,5.84,705,High,Compute,114.01,126.66,74.55,6
T1574,8376,0.3,3.99,1249,Medium,Data,196.0,69.35,76.59,8
T1575,10634,0.81,4.78,587,High,Compute,56.07,127.18,47.55,7
T1576,8955,0.59,2.54,1135,Medium,Data,10.59,24.84,7.44,6
T1577,2780,0.47,1.02,127,High,Latency,183.03,32.66,47.16,9
T1578,3023,0.48,1.66,1022,Medium,Data,18.27,49.81,2.63,9
T1579,10847,0.71,4.67,891,High,Compute,91.99,29.09,32.21,5
T1580,17001,0.8,2.95,563,High,Compute,192.58,29.68,11.48,6
T1581,18715,0.76,5.39,573,High,Compute,123.51,15.81,69.04,5
T1582,13137,0.87,3.18,926,High,Compute,30.11,185.89,17.68,6
T1583,9292,0.72,6.28,968,High,Compute,128.69,19.94,77.79,4
T1584,1433,0.28,1.45,368,High,Latency,147.49,179.01,15.71,3
T1585,9973,0.44,4.43,1359,Medium,Data,114.44,139.16,70.01,8
T1586,2698,0.21,1.35,170,High,Latency,165.24,193.55,19.7,2
T1587,3684,0.46,2.82,1027,Medium,Data,88.19,177.47,13.72,8
T1588,1827,0.29,1.23,250,High,Latency,198.48,20.26,40.63,9
T1589,13205,0.75,6.07,780,High,Compute,81.77,95.81,59.7,9
T1590,12355,0.78,7.6,469,High,Compute,192.43,73.23,44.24,7
T1591,2848,0.27,1.16,243,High,Latency,110.2,125.58,44.6,8
T1592,4012,0.5,1.29,258,High,Latency,84.99,111.08,62.84,2
T1593,3797,0.45,4.38,1176,Medium,Data,13.28,95.16,51.61,2
T1594,8947,0.44,2.84,830,Medium,Data,71.56,53.43,50.78,8
T1595,9011,0.49,3.61,1034,Medium,Data,62.2,139.84,70.32,1
T1596,5015,0.59,3.16,1382,Medium,Data,57.71,42.86,25.09,8
T1597,5018,0.56,4.78,1116,Medium,Data,65.55,163.14,37.62,1
T1598,4859,0.33,1.8,913,Medium,Data,43.62,84.71,40.05,1
T1599,3549,0.46,0.9,100,High,Latency,134.71,149.42,38.6,4
T1600,11157,0.81,4.3,717,High,Compute,46.06,173.41,69.54,9
T1601,13644,0.62,4.79,655,High,Compute,111.8,125.27,38.85,2
T1602,4215,0.21,2.78,268,High,Latency,192.53,81.08,44.33,4
T1603,8232,0.68,7.02,866,High,Compute,26.03,66.81,18.5,7
T1604,7801,0.47,2.63,1031,Medium,Data,180.33,40.28,27.68,9
T1605,19882,0.72,3.74,780,High,Compute,163.45,50.98,36.89,9
T1606,9840,0.39,4.89,1001,Medium,Data,186.73,40.68,14.23,6
T1607,3835,0.41,1.03,1063,Medium,Data,66.14,110.49,23.73,8
T1608,6718,0.58,4.57,909,Medium,Data,157.73,167.11,69.39,9
T1609,10415,0.72,5.88,643,High,Compute,72.69,169.02,68.99,4
T1610,8145,0.44,3.2,891,Medium,Data,87.96,23.98,29.31,5
T1611,6573,0.52,2.54,945,Medium,Data,39.53,138.03,29.88,8
T1612,12975,0.77,6.95,562,High,Compute,11.26,151.25,22.18,6
T1613,9645,0.44,4.59,1332,Medium,Data,68.75,159.83,57.47,5
T1614,4049,0.3,2.45,226,High,Latency,50.55,189.59,32.05,6
T1615,8242,0.69,3.75,902,High,Compute,56.86,178.95,48.55,2
T1616,16494,0.84,6.02,538,High,Compute,21.62,180.32,78.43,3
T1617,4792,0.5,3.44,1212,Medium,Data,96.26,32.74,67.18,1
T1618,9572,0.33,2.64,1280,Medium,Data,166.11,49.59,32.26,8
T1619,4374,0.35,1.32,850,Medium,Data,64.66,157.43,52.9,8
T1620,18880,0.63,5.77,880,High,Compute,44.78,192.53,26.59,9
T1621,14852,0.7,7.86,990,High,Compute,185.75,109.25,52.17,4
T1622,16630,0.63,4.11,844,High,Compute,84.88,89.55,43.12,4
T1623,16655,0.61,5.38,504,High,Compute,79.23,77.88,5.8,9
T1624,17104,0.71,2.85,557,High,Compute,168.06,44.27,13.36,4
T1625,1969,0.48,1.2,263,High,Latency,119.93,63.34,30.62,3
T1626,12761,0.78,2.34,654,High,Compute,158.29,71.54,54.09,7
T1627,1094,0.45,0.88,349,High,Latency,110.35,178.23,70.39,9
T1628,8603,0.39,1.52,1439,Medium,Data,46.18,85.77,12.15,5
T1629,7228,0.31,3.75,1340,Medium,Data,169.32,60.32,30.0,5
T1630,4689,0.37,1.34,1469,Medium,Data,179.93,111.52,12.5,8
T1631,9145,0.75,2.92,900,High,Compute,91.16,18.96,42.37,7
T1632,18828,0.81,3.2,620,High,Compute,136.88,106.74,66.64,7
T1633,9554,0.37,2.75,1193,Medium,Data,167.01,62.51,30.27,1
T1634,11932,0.74,6.75,494,High,Compute,24.84,187.1,16.82,6
T1635,3660,0.38,2.26,993,Medium,Data,108.18,76.09,69.87,7
T1636,11407,0.68,3.75,897,High,Compute,110.5,65.59,55.74,1
T1637,19729,0.81,2.57,553,High,Compute,61.25,96.16,61.18,4
T1638,12374,0.71,6.54,913,High,Compute,178.72,198.86,34.51,8
T1639,3922,0.32,3.69,1040,Medium,Data,87.69,57.41,35.34,9
T1640,5722,0.46,2.61,999,Medium,Data,63.49,20.67,39.05,2
T1641,9686,0.38,3.89,1033,Medium,Data,140.03,172.42,53.98,3
T1642,4666,0.4,3.36,1160,Medium,Data,109.82,152.32,10.78,6
T1643,14305,0.85,3.37,855,High,Compute,59.73,79.92,50.79,9
T1644,2930,0.31,2.11,348,High,Latency,191.61,119.05,14.38,4
T1645,8958,0.86,6.66,921,High,Compute,98.47,47.45,41.06,4
T1646,8382,0.59,2.07,913,Medium,Data,58.19,166.65,71.61,2
T1647,4570,0.34,0.75,194,High,Latency,178.47,127.11,26.66,9
T1648,11659,0.64,2.76,424,High,Compute,37.18,140.61,34.91,2
T1649,4854,0.51,4.21,800,Medium,Data,11.8,17.43,76.05,3
T1650,13255,0.67,4.88,875,High,Compute,160.12,132.95,77.37,7
T1651,4395,0.28,2.87,350,High,Latency,45.27,10.72,78.48,6
T1652,2975,0.2,1.7,148,High,Latency,13.55,15.63,64.45,1
T1653,4411,0.37,1.59,389,High,Latency,101.18,159.69,40.61,4
T1654,4601,0.51,4.33,1497,Medium,Data,7.26,117.93,11.73,4
T1655,7942,0.46,4.72,1496,Medium,Data,121.64,144.97,42.95,6
T1656,18768,0.83,6.43,863,High,Compute,70.97,187.97,7.03,3
T1657,8938,0.59,3.92,873,Medium,Data,7.5,44.49,49.59,1
T1658,12853,0.86,4.66,620,High,Compute,74.88,134.15,45.46,7
T1659,3378,0.3,2.78,173,High,Latency,41.75,164.96,69.06,6
T1660,12349,0.63,3.49,731,High,Compute,10.78,135.41,34.33,2
T1661,19847,0.89,7.46,514,High,Compute,124.8,33.26,31.53,4
T1662,3227,0.52,4.08,1325,Medium,Data,68.91,65.02,44.49,1
T1663,14185,0.8,4.45,418,High,Compute,51.54,130.72,68.59,1
T1664,8704,0.37,1.69,1208,Medium,Data,191.54,12.87,6.61,9
T1665,6478,0.49,1.47,904,Medium,Data,147.51,128.21,4.46,7
T1666,14078,0.6,2.76,460,High,Compute,9.02,106.45,53.03,2
T1667,16584,0.77,5.37,845,High,Compute,57.1,127.96,75.68,4
T1668,16533,0.62,4.38,664,High,Compute,75.82,57.33,46.69,6
T1669,4434,0.39,1.48,1372,Medium,Data,11.6,151.65,36.23,4
T1670,7741,0.47,3.83,1253,Medium,Data,80.69,64.37,57.04,4
T1671,12926,0.71,3.45,531,High,Compute,72.36,94.12,31.94,4
T1672,11631,0.63,6.24,498,High,Compute,148.96,73.58,72.73,4
T1673,4955,0.34,3.71,858,Medium,Data,84.29,151.77,17.71,8
T1674,2249,0.35,2.3,180,High,Latency,165.28,151.96,41.1,9
T1675,16245,0.62,6.11,748,High,Compute,41.19,136.88,2.62,6
T1676,12675,0.8,3.19,407,High,Compute,105.68,189.34,39.3,1
T1677,18730,0.61,2.57,648,High,Compute,92.76,78.35,15.0,5
T1678,17308,0.9,3.73,816,High,Compute,88.32,28.46,60.08,2
T1679,3528,0.58,3.08,809,Medium,Data,55.74,129.47,5.3,2
T1680,14981,0.72,4.01,863,High,Compute,27.64,180.96,56.73,6
T1681,9860,0.39,3.31,1279,Medium,Data,30.39,173.53,53.86,8
T1682,13920,0.88,4.26,745,High,Compute,187.39,189.05,45.03,7
T1683,9471,0.88,4.81,665,High,Compute,116.77,99.15,59.93,8
T1684,3822,0.43,0.54,351,High,Latency,186.91,55.34,26.2,9
T1685,8935,0.45,3.25,1177,Medium,Data,140.57,75.0,26.98,8
T1686,4988,0.42,2.68,133,High,Latency,88.38,23.9,34.04,6
T1687,8270,0.7,5.31,633,High,Compute,106.71,182.93,38.9,3
T1688,2870,0.38,1.81,306,High,Latency,195.89,111.02,42.18,1
T1689,8120,0.7,2.67,708,High,Compute,199.44,62.1,37.33,3
T1690,8565,0.49,1.61,1392,Medium,Data,73.1,23.57,60.02,2
T1691,15351,0.61,4.47,965,High,Compute,55.86,85.06,67.51,7
T1692,7994,0.36,3.36,1246,Medium,Data,37.45,71.85,63.71,5
T1693,16150,0.88,7.87,643,High,Compute,50.75,112.81,43.96,7
T1694,19199,0.86,3.51,919,High,Compute,139.33,37.05,33.08,2
T1695,9711,0.45,2.9,1451,Medium,Data,9.2,37.94,78.16,7
T1696,18859,0.7,5.58,859,High,Compute,6.41,110.71,42.31,6
T1697,19567,0.84,2.38,733,High,Compute,27.08,120.56,26.84,2
T1698,4052,0.48,3.08,1487,Medium,Data,18.92,179.52,15.55,8
T1699,9207,0.73,4.39,752,High,Compute,154.83,72.54,74.1,2
T1700,15127,0.89,7.24,898,High,Compute,97.07,14.89,62.15,7
T1701,3763,0.47,2.18,354,High,Latency,120.18,62.8,22.23,5
T1702,4555,0.51,1.28,868,Medium,Data,7.8,162.74,56.85,2
T1703,4787,0.55,3.47,1479,Medium,Data,75.7,139.89,10.79,8
T1704,8297,0.55,4.15,936,Medium,Data,13.08,74.28,13.76,4
T1705,9485,0.36,1.16,1461,Medium,Data,136.44,38.25,3.92,4
T1706,18002,0.83,6.76,742,High,Compute,66.83,133.24,37.86,4
T1707,6665,0.49,4.44,1122,Medium,Data,164.64,169.33,58.55,6
T1708,9878,0.71,2.47,969,High,Compute,145.44,56.84,18.74,7
T1709,1346,0.23,0.96,379,High,Latency,188.71,27.88,39.99,1
T1710,19629,0.81,3.27,836,High,Compute,53.13,105.31,14.92,5
T1711,17707,0.77,7.42,973,High,Compute,57.03,100.33,34.74,6
T1712,15565,0.64,5.4,910,High,Compute,86.64,64.5,28.46,7
T1713,16650,0.7,5.65,617,High,Compute,37.97,163.17,13.35,3
