task_id,arrival_time,task_length_MI,cpu_demand,memory_demand_MB,deadline_ms,qos_level,task_type
2288,9015.628197396103,3679,0.9578862588145803,919,4449,Medium,latency
2289,524.0703676985603,4335,0.2135870439912363,125,750,Low,compute
2290,9101.313871334667,3653,0.5553971890036139,1006,1334,Medium,latency
2291,5344.320281653596,236,0.2034027651095075,220,648,Low,compute
2292,156.76116049913924,4648,0.7911024113790809,561,1304,High,compute
2293,3447.0217876778806,4240,0.7479769857380192,368,993,Low,compute
2294,7243.335638753198,3224,0.5310407176398699,96,1596,Medium,data
2295,4884.330879358329,1935,0.3082207881743346,883,166,High,latency
2296,9801.590374409925,4630,0.9167825280019324,534,1591,Medium,data
2297,4226.100738310485,2119,0.8655140822001639,946,3229,Low,data
2298,3266.3522962600778,3107,0.9542126273488335,885,1619,Low,compute
2299,8216.719344295681,4033,0.3591949444282696,667,3499,Medium,data
2300,5479.0669935803135,2380,0.5432282582712138,272,3799,High,compute
2301,6823.265790625589,2305,0.9338263668751079,533,1450,Low,compute
2302,8057.023380386775,732,0.7392910918259334,105,1848,High,latency
2303,6714.275461256203,4781,0.4998658424714134,270,4341,Low,latency
2304,4224.074947686646,4036,0.21639573435326034,892,2319,High,compute
2305,1247.9644789430067,1021,0.6626975899801233,1011,3995,Medium,compute
2306,5802.481665713005,1509,0.6451055072492712,724,1389,Low,compute
2307,8974.333267292595,1458,0.2844447043076325,1007,4476,Medium,latency
2308,4188.92426518415,2931,0.5069369609924157,72,3008,High,data
2309,9107.252348428405,2093,0.6348831134500293,752,1359,Medium,compute
2310,5035.27819782402,2267,0.3796986330628691,181,2378,High,latency
2311,6208.415624424766,1860,0.1572115387362731,484,4313,Medium,latency
2312,8329.884760556428,2545,0.4474590832935793,465,2784,Medium,latency
2313,5645.971096407216,1226,0.30390026169251244,742,1681,Low,compute
2314,909.693392955635,3609,0.5429771451918349,319,2426,Medium,compute
2315,9809.794008003952,2927,0.5207327074328647,122,610,High,data
2316,2458.493019128337,849,0.9136145721239809,129,3650,Low,latency
2317,7105.053286301985,3508,0.29601108210972005,211,1316,High,compute
2318,5051.134386177388,1586,0.1784717560421213,336,3477,Medium,latency
2319,4787.726368177081,4296,0.8788490291976068,422,762,High,data
2320,2439.4081886689146,3877,0.9075080599741661,75,1031,Medium,data
2321,7221.507657001041,2056,0.8390416823515274,889,4828,High,latency
2322,1127.8826483098726,328,0.8188976789878583,874,4103,High,compute
2323,9904.533093614853,518,0.7631493015963049,938,643,Low,data
2324,8453.735371072038,4809,0.5341953920832995,819,1396,Medium,data
2325,5345.089400057921,1330,0.6534554099178013,710,1086,High,latency
2326,4245.529560580095,2679,0.9653094120169763,516,4423,High,compute
2327,2864.6463245986765,4788,0.1669496125099902,950,168,Medium,data
2328,5015.914709407675,3137,0.9526089650991227,730,1959,Medium,compute
2329,8794.17462024168,1756,0.18969013838834034,183,920,Medium,compute
2330,2750.064007006836,1836,0.951705590473646,747,2892,Low,latency
2331,5005.374588031359,4930,0.4395282172652438,643,782,Low,compute
2332,2345.4990206703087,816,0.2851158231364963,1020,3187,Low,latency
2333,3371.491136649515,3930,0.5041110604722365,594,4664,Medium,data
2334,1902.6050892333246,4436,0.686751332131142,176,3095,Medium,data
2335,9905.391939211879,1722,0.9246209023480184,636,4534,Low,latency
2336,5714.974464624556,525,0.9946806024577589,941,1349,Low,data
2337,7328.151240366955,4669,0.10130386847801814,561,1348,Medium,data
2338,982.4991345203671,1584,0.552325877211418,782,2097,High,latency
2339,3661.175500743158,4495,0.5371899864784767,885,3487,High,data
2340,8926.398030473214,400,0.8149334592811743,868,3611,Low,latency
2341,844.3832642394789,4663,0.2649578936128217,684,150,Medium,data
2342,1654.8322833961315,4569,0.4079992460346701,493,4824,High,compute
2343,6254.176103511686,815,0.17863982235409842,610,3528,High,data
2344,6227.889941042252,3233,0.37728084033656717,876,4896,Low,data
2345,8382.270444539296,4828,0.24198396971385633,607,4644,High,compute
2346,9354.927638714214,956,0.7099730803808583,227,3205,Low,compute
2347,1419.8647542526378,4075,0.719712862214403,81,2743,High,data
2348,2593.7381852699946,398,0.14537047175407997,91,1137,High,latency
2349,4274.614056932559,2480,0.9197268667577595,676,1470,Medium,data
2350,9.032855212496305,1288,0.7589384219785414,281,3153,Medium,latency
2351,698.1430295969493,4558,0.14550100648530012,689,2212,High,latency
2352,2264.9127794102164,3087,0.30918473210794806,256,3092,Low,latency
2353,4811.019640158117,4000,0.7356818292204127,641,2793,Low,latency
2354,2515.227381686128,556,0.9572553549877297,408,1031,High,compute
2355,8766.81892223048,4934,0.34993122096579204,623,4669,High,compute
2356,3242.728755420111,993,0.5034459241755734,63,1536,High,latency
2357,9246.228121426286,2595,0.71245161754248,642,543,Low,latency
2358,9747.8726073471,4419,0.9672102287002994,350,3611,Medium,data
2359,4498.615339075788,4240,0.5973210281849795,797,662,Low,compute
2360,2271.2881689932365,3183,0.8713755049363998,503,2204,High,data
2361,2916.661334230033,1438,0.9578432586531164,618,3634,High,latency
2362,7763.336816594461,1320,0.10360612285112303,597,1816,Medium,data
2363,2733.4970779259106,2973,0.25117988235539146,527,3530,High,compute
2364,3805.828679202846,3065,0.4804118941850005,775,378,Medium,compute
2365,4785.758584818498,362,0.7837333326296595,853,3919,Low,latency
2366,5751.1111646998415,2763,0.20683022301032444,421,3899,Medium,latency
2367,9961.00440301238,903,0.9692517163663958,876,4775,Low,data
2368,2322.097551635923,4472,0.22248267529635707,373,4674,Low,compute
2369,3534.2370324816884,3735,0.35150933467416423,841,2006,Low,data
2370,2628.91177010511,4718,0.23895928475398728,500,3659,High,latency
2371,3611.1343664371034,1593,0.5216490203994891,142,735,Medium,latency
2372,1008.0451689462055,641,0.6073128154002847,762,1452,Medium,data
2373,3598.0976724104717,4996,0.1748942143526187,568,1734,Low,latency
2374,8878.650314643884,3677,0.7600271638192023,310,4076,High,compute
2375,2985.8984784644904,2630,0.4492489745497551,280,125,High,compute
2376,3719.3477984906885,488,0.861690424257409,861,3346,Medium,data
2377,9444.741644379346,3414,0.3998962186826276,748,2143,Medium,latency
2378,7283.789963268682,2744,0.6409611402108671,752,353,High,compute
2379,5167.387148180484,4159,0.2884553668269938,974,4317,Medium,data
2380,7771.927284034406,407,0.40277290572633007,904,1490,Low,compute
2381,1231.7964885450394,450,0.4780017557824344,306,2693,Low,data
2382,4644.903532208423,224,0.27234634408576874,955,4227,Medium,data
2383,1182.361287358663,2181,0.9341556964674518,374,1260,Medium,data
2384,2336.1814501958,4321,0.15987070128622632,560,3419,High,latency
2385,1418.672597402586,4915,0.4478631723354626,934,2770,Medium,compute
2386,3618.012391691393,3145,0.20955140246307635,355,349,High,data
2387,3816.3932039592587,3598,0.5356373764831882,339,3012,Low,latency
2388,9473.085818332409,2580,0.6512747929287642,340,926,Low,data
2389,2641.2573118752925,3944,0.6002493773423981,399,2869,Medium,data
2390,4724.288453165169,1058,0.23913223031453226,528,2166,Medium,data
2391,8113.794039634868,4145,0.1874712980762191,699,554,Low,data
2392,8156.175864366617,430,0.3905880690849721,817,1462,High,data
2393,7503.431870350202,404,0.8221356616804821,366,1543,Medium,compute
2394,2878.3376214007294,4516,0.5245738225588085,984,2576,High,data
2395,4949.71619411357,2087,0.3212593263657393,719,3137,Low,latency
2396,1862.1159518672325,3003,0.44536543436888554,722,1451,High,latency
2397,1883.9952278280425,3844,0.819395665928023,537,960,High,data
2398,4358.412131383109,438,0.9358323645143127,229,4974,Low,latency
2399,7385.922212429411,2972,0.4174953592560806,495,2497,Medium,data
2400,5265.8425999783785,1845,0.6139206696415797,792,3029,Medium,latency
2401,8866.832208474523,4994,0.775883292601304,115,2065,High,latency
2402,8309.087977775758,380,0.17964182025013578,642,3516,High,data
2403,316.0544282040556,730,0.48693413890397674,901,2308,High,latency
2404,5684.19042866216,4563,0.31446021541526814,793,1413,High,data
2405,6091.612643556431,1633,0.1839922950249407,79,1225,High,data
2406,9615.751443000816,2451,0.3461800552954776,784,2332,High,compute
2407,232.3662670886173,2010,0.24463610456800428,651,307,Low,latency
2408,5311.037709686289,101,0.821869894663315,676,2582,Low,data
2409,2047.813619358524,3631,0.786333906934281,882,1736,High,latency
2410,536.6290629158909,4446,0.5323653779653289,194,3985,Low,data
2411,5874.885247317233,238,0.35667204059636004,658,4757,High,compute
2412,7726.041436328025,4574,0.7493964233926331,357,1168,Low,compute
2413,7748.654492251879,1927,0.5266499864545403,692,3072,Low,compute
2414,302.88410155906774,1998,0.28697470665269936,519,3220,Low,data
2415,4069.4640027158935,3563,0.9236529973795711,655,2465,Low,data
2416,445.096271486205,994,0.6389263659332146,302,779,Low,compute
2417,2478.3864699076976,2473,0.2999635866636318,726,4383,High,data
2418,1928.8070275794832,1788,0.9766575591074863,239,3216,Low,latency
2419,2151.8257924215723,275,0.12610050805104497,631,1066,Low,compute
2420,3391.184140345286,2721,0.7791501917299878,124,4911,Medium,compute
2421,2774.180418359983,3364,0.7663827081142878,589,4684,Medium,latency
2422,9622.799113275983,2163,0.9994731129759361,798,4591,Low,data
2423,3524.071200093821,4826,0.3877764569879596,1001,3398,High,latency
2424,8941.72515292972,1242,0.2274950371105105,326,2447,Medium,data
2425,1810.416715209251,1137,0.333220103392321,858,4448,High,latency
2426,7637.468671882143,3655,0.1366746194783168,483,3761,Medium,compute
2427,613.4553602464276,3925,0.3189562971368373,691,575,Medium,data
2428,4627.612294693413,1109,0.8726660169904421,134,3929,High,latency
2429,55.104402355259374,2497,0.35824717820145624,65,4928,Medium,latency
2430,8102.907630694361,755,0.5967916907827562,408,3196,Low,compute
2431,9504.86036037784,722,0.5368652424940922,559,2206,High,compute
2432,351.07370827145655,4687,0.6256109018564685,188,4384,Medium,compute
2433,9338.463614733144,512,0.16776992373225263,678,1011,High,compute
2434,7738.53891491353,1269,0.793130333554615,912,1161,Low,latency
2435,3588.6157879279535,2527,0.4177152839712166,66,4465,Low,compute
2436,9088.765512228052,1881,0.5089554700239877,1010,754,Low,data
2437,2962.5727125090098,3048,0.9748486562889813,187,4656,Medium,compute
2438,4092.95312234762,750,0.6316657377755283,461,4529,Low,data
2439,967.1126219202164,4178,0.5279365661518187,665,2704,Medium,compute
2440,6569.38961900144,2159,0.9944594081780513,325,3807,Medium,compute
2441,296.0082874227188,960,0.5862643927954567,253,3207,Low,data
2442,4849.052751990373,4350,0.9606454929482934,455,1245,High,compute
2443,6831.918502525338,103,0.6330996485839256,571,3095,Low,compute
2444,8212.376009491109,4297,0.2916264769314735,419,3844,Low,latency
2445,1499.4138962166214,2361,0.13400509132411473,62,1825,Medium,data
2446,7540.903662487174,626,0.31787265300163964,188,370,High,latency
2447,7190.770235550295,2172,0.634037968374427,813,3356,High,latency
2448,5595.705341197842,3560,0.1544250931036996,255,337,High,compute
2449,5846.44597787864,1375,0.5169283013312528,111,4505,High,compute
2450,912.7072085677812,4600,0.8622087805052253,605,162,Medium,compute
2451,6004.710432403803,1238,0.550903828069196,251,3457,Low,latency
2452,3815.222070708323,1117,0.9218120488115138,570,4332,Medium,compute
2453,8675.80851341647,1366,0.9365111402303595,763,2309,Low,compute
2454,3130.988817359902,4715,0.2546022039224399,292,1299,Low,data
2455,5765.950773635247,1404,0.5836818370564437,391,3531,High,compute
2456,4265.713997011944,1345,0.3693817627889936,59,595,High,data
2457,8762.619382503131,3544,0.23381859404655292,792,3069,Low,data
2458,2539.1666698918903,3158,0.6233567914842775,465,2358,Low,compute
2459,788.0236030946041,3469,0.9000795651244468,54,2666,Medium,data
2460,7486.557209831396,3883,0.693206144131566,936,4950,High,latency
2461,4128.9661690832145,4246,0.3448680678928202,428,3733,Low,data
2462,5890.983591262915,104,0.8508637391597585,1010,818,Medium,latency
2463,263.8933171335112,2179,0.25747642582140806,834,3362,Medium,compute
2464,9521.097913974021,1371,0.6001330787787165,850,2022,High,data
2465,8776.183773849765,4883,0.9818775970772513,431,4594,High,data
2466,6238.679005772775,1135,0.5828333448819603,497,4074,Low,latency
2467,170.29842112618044,1195,0.9351133996320796,975,4371,High,data
2468,3779.764739828766,1125,0.6835346565552826,854,917,Low,compute
2469,9787.96537742149,2321,0.6135000456033224,992,2808,Medium,data
2470,6813.303587402346,2681,0.26573303979923746,699,2278,Low,compute
2471,1609.8786131341913,2690,0.10124283606858202,659,594,Low,latency
2472,4605.967486545006,716,0.168440244293924,785,3273,High,compute
2473,9667.37743843486,4223,0.1693942110108138,1021,3914,Medium,data
2474,5347.081744165934,4128,0.6408877319819043,479,4388,Low,data
2475,246.14528029824555,1171,0.9216327962139977,722,4309,Medium,latency
2476,6197.720842759777,696,0.2719796666853686,644,4758,Medium,data
2477,2712.1653093115983,3096,0.34639102808691735,202,3025,Medium,data
2478,988.4595187690437,1557,0.44572185122013375,994,3667,Low,latency
2479,4029.0844473189304,1390,0.12580839272326613,877,3455,Low,compute
2480,5585.230974322448,2926,0.4515091128458607,983,3805,High,compute
2481,170.40718047802716,3349,0.1279476630844056,901,295,Medium,data
2482,5590.468086359475,1564,0.7632304742588215,88,3807,Medium,data
2483,5112.031468396374,3041,0.16924864375369247,706,238,Medium,data
2484,7939.083830987601,524,0.947265823709756,239,881,High,data
2485,4235.498168153972,3890,0.40734925867627403,324,692,High,latency
2486,5534.504296698862,3908,0.6316072223162181,277,1505,Low,compute
2487,7420.0930405712625,3157,0.9516350124398981,674,2349,Low,compute
2488,8971.458717819454,3736,0.9877678392646086,385,1873,Low,data
2489,3800.345760236875,3340,0.6541843135558536,252,4864,Low,latency
2490,6016.3349578314655,1402,0.45630893859622323,141,319,Low,compute
2491,6946.109034163817,2026,0.382272475051296,785,755,Low,data
2492,432.7067644219618,803,0.6461671416632614,397,87,Low,compute
2493,8007.605084861348,2602,0.3423370474273585,715,2026,High,data
2494,3774.3018521539384,1620,0.5313012205187507,187,916,High,latency
2495,6702.389414436098,1372,0.9226095986795353,391,3339,High,data
2496,4716.640662049491,4458,0.49870049935905525,999,962,Medium,latency
2497,7023.391426917073,3553,0.43276280329903205,259,2983,Medium,latency
2498,7243.30979235779,2187,0.7677202925412623,695,2772,Low,data
2499,1915.7101348646731,596,0.47476759792321765,279,2447,Low,data
2500,6621.742342864505,1319,0.22000119534598647,875,4233,High,data
2501,8513.234378820873,2470,0.16908479601098628,119,1843,Medium,data
2502,2355.6720050497483,873,0.8096063048969787,247,330,Medium,compute
2503,7581.834698938778,3895,0.3164370752935364,788,4195,Medium,data
2504,6338.251131552236,2647,0.3277225773782018,994,3618,Low,compute
2505,9551.260344725639,4015,0.4836317352869002,830,3548,Low,data
2506,2602.4657729176083,186,0.9845818159125842,542,741,Low,compute
2507,1542.7777765800354,3586,0.16879255807000454,648,2448,High,compute
2508,3121.2101528169987,4617,0.48396259859699053,108,3386,Medium,latency
2509,2579.5877819791867,2778,0.1302633813324876,199,524,High,data
2510,7568.327604735129,2002,0.27122627542935307,163,3802,High,latency
2511,7331.093038467983,115,0.6483180184962316,916,2228,Medium,compute
2512,6696.8490085533385,4094,0.8319825169548116,170,3978,High,data
2513,2163.7911445848777,2505,0.9466913425713264,596,537,Low,compute
2514,8618.068074390896,3478,0.33414125807406997,790,2676,Low,compute
2515,9565.715558589278,682,0.8997561313921726,419,3750,Medium,data
2516,5316.058181086445,4304,0.6033886320743463,494,4607,High,data
2517,6493.727306293858,1230,0.8688247190512313,859,107,Low,latency
2518,5006.920990205621,2867,0.6413972032386966,702,1358,High,latency
2519,2835.577151026039,4996,0.7965072424476863,205,1842,High,latency
2520,2861.476039966042,3296,0.8314778668401135,749,1919,Low,data
2521,3134.2052273491317,3473,0.27499360880093504,77,3745,Medium,data
2522,1908.5000416415398,3768,0.881536853098512,951,2279,High,compute
2523,9019.236326293176,4647,0.10463533431241655,446,112,High,latency
2524,8583.981340466858,4078,0.44915059074528196,630,1279,Medium,latency
2525,4616.393613188367,1577,0.731212572671313,809,4117,High,data
2526,3672.5141256017046,2075,0.37918974124450033,113,4551,Medium,data
2527,9390.783565470985,3878,0.37356729629150753,550,1034,Medium,data
2528,2223.734692328101,3865,0.4683765164561483,753,1582,Medium,latency
2529,5535.4195946680165,923,0.9137973642657434,436,2919,High,compute
2530,544.9815554216264,3052,0.2993615683852306,586,3049,High,latency
2531,1912.02197017449,2655,0.7667573775362012,577,3312,Low,latency
